Ссылка,Изображение,Название,Старая цена,Новая цена,Автор
https://www.chitai-gorod.ru/product/potaennye-strahi-2686291,https://content.img-gorod.ru/pim/products/images/9c/8f/018ee087-c292-70ba-a635-985f56d79c8f.jpg,Потаённые страхи,,,Фран Крауз

https://www.chitai-gorod.ru/product/fingerpori-iz-finlyandii-2649425,https://content.img-gorod.ru/pim/products/images/05/ab/018edfa4-67ab-794f-b438-e6e3746605ab.jpg,Фингерпори из Финляндии,,,

https://www.chitai-gorod.ru/product/dora-358650,https://content.img-gorod.ru/pim/products/images/66/b8/018ed42f-79e1-7392-84ae-917c923966b8.jpg,Дора,,,Аня Смирнова

https://www.chitai-gorod.ru/product/bubble-gum-monster-2677417,https://content.img-gorod.ru/pim/products/images/00/fd/018ee052-38d6-7f89-924a-5ea0853a00fd.jpg,Bubble Gum Monster,,,

https://www.chitai-gorod.ru/product/komiks-somnoy-m-udobnyy-2-izd-2449502,https://content.img-gorod.ru/pim/products/images/c5/cc/018eda50-5b2c-7091-bd7a-f8a281cdc5cc.jpg,Комикс Сомной (м) Удобный (+2 изд),,,

https://www.chitai-gorod.ru/product/vozvrashchenie-zhivogo-dedpula-2585598,https://content.img-gorod.ru/pim/products/images/39/f7/018eddd9-65d0-782b-a839-f87f9a4739f7.jpg,Возвращение живого Дэдпула,,,Каллен Банн

https://www.chitai-gorod.ru/product/dedpul-tom-9-v-durdome-2651332,https://content.img-gorod.ru/pim/products/images/bb/dd/018edfae-be7e-797b-a9e0-7b3f8b4bbbdd.jpg,Дэдпул. Том 9. В дурдоме,,,Даниэл Уэй

https://www.chitai-gorod.ru/product/dedpul-tom-6-pervorodnyy-greh-2632035,https://content.img-gorod.ru/pim/products/images/73/3d/018edf2c-c0b1-78a6-8bec-d177a9fd733d.jpg,Дэдпул. Том 6. Первородный Грех,,,Джерри Дагган

https://www.chitai-gorod.ru/product/karnazh-tom-1-ucelevshaya-2637221,https://content.img-gorod.ru/pim/products/images/b0/75/018edf52-8f04-7999-a43e-a2266b91b075.jpg,Карнаж. Том 1. Уцелевшая,,,Джерри Конуэй

https://www.chitai-gorod.ru/product/dedpul-tom-7-os-2637610,https://content.img-gorod.ru/pim/products/images/b0/55/018edf55-9cec-7195-bf7b-5d02e78fb055.jpg,Дэдпул. Том 7. Ось,,,Джерри Дагган

https://www.chitai-gorod.ru/product/podrostki-mutanty-nindzya-cherepashki-ataka-na-te-2642404,https://content.img-gorod.ru/pim/products/images/e5/42/018edf75-50af-777f-a119-f5bd5d40e542.jpg,Подростки мутанты Ниндзя-Черепашки:Атака на Те,,,Кевин Истмен

https://www.chitai-gorod.ru/product/miss-marvel-tom-3-vdrebezgi-2655619,https://content.img-gorod.ru/pim/products/images/f2/81/018edfcb-47b9-767d-be22-85c0febff281.jpg,Мисс Марвел. Том 3. Вдребезги,,,

https://www.chitai-gorod.ru/product/zvezdnye-voyny-dart-veyder-tom-4-igra-okonchena-2659557,https://content.img-gorod.ru/pim/products/images/46/5f/018edfe7-9411-7b22-b700-70ede24c465f.jpg,Звёздные Войны. Дарт Вейдер. Том 4. Игра окончена,,,Г. Кирон

https://www.chitai-gorod.ru/product/dedpul-tom-10-zloy-dedpul-2666653,https://content.img-gorod.ru/pim/products/images/ba/68/018ee018-6779-7ce4-8296-d987b8baba68.jpg,Дэдпул. Том 10. Злой Дэдпул,,,Даниэл Уэй

https://www.chitai-gorod.ru/product/komiks-legendy-bubble-dubin-dima-provincialnye-kanikuly-m-bizyaev-2683196,https://content.img-gorod.ru/pim/products/images/0d/25/018ee077-93a3-7a18-9319-09eaa8ca0d25.jpg,Комикс Легенды Bubble Дубин Дима Провинциальные каникулы (м) Бизяев,,,Артём Бизяев

https://www.chitai-gorod.ru/product/dedpul-tom-3-horoshiy-plohoy-zloy-2571969,https://content.img-gorod.ru/pim/products/images/c9/7e/018edd79-df74-7aa0-9c8d-ea3dae67c97e.jpg,"Дэдпул. Том 3. Хороший, плохой, злой",,,"Джерри Дагган, Брайан Посен"

https://www.chitai-gorod.ru/product/sorvigolova-tom-1-342685,https://content.img-gorod.ru/pim/products/images/f9/65/018ed410-f231-754a-a943-a6d85063f965.jpg,Сорвиголова. Том 1,,,Марк Уэйд

https://www.chitai-gorod.ru/product/podrostki-mutanty-nindzya-cherepashki-geroi-2643449,https://content.img-gorod.ru/pim/products/images/91/43/018edf7d-b70f-7288-a0f8-6b2c5fab9143.jpg,Подростки Мутанты Ниндзя Черепашки. Герои,,,Кевин Истмен

https://www.chitai-gorod.ru/product/dedpul-ispytanie-drakuly-2628057,https://content.img-gorod.ru/pim/products/images/81/15/018edf0a-6f9c-70ef-b5ac-eb9839448115.jpg,Дэдпул. Испытание Дракулы,,,"Джерри Дагган, Брайан Посен"

https://www.chitai-gorod.ru/product/arhiv-uzhasov-2629059,https://content.img-gorod.ru/pim/products/images/78/7d/018edf11-e4fa-71ae-bfbb-a31eb06d787d.jpg,Архив ужасов,,,Мария Конопатова

https://www.chitai-gorod.ru/product/udivitelnyy-chelovek-pauk-novye-sposoby-umeret-rozhdenie-anti-venoma-2632034,https://content.img-gorod.ru/pim/products/images/81/7a/018edf2c-bdee-70f6-bd75-e9ce3da5817a.jpg,Удивительный Человек-Паук. Новые способы умереть. Рождение Анти-Венома,,,Дэн Слотт

https://www.chitai-gorod.ru/product/bamblbi-s-kibertrona-s-lyubovyu-2704362,https://content.img-gorod.ru/pim/products/images/88/89/018fc7ad-3268-76e6-9a00-e5b915ef8889.jpg,Бамблби. С Кибертрона с любовью,,,Джон Барбер

https://www.chitai-gorod.ru/product/podrostki-mutanty-nindzya-cherepashki-tom-3-teni-proshlogo-2609887,https://content.img-gorod.ru/pim/products/images/3d/a3/018ede7e-0f17-7ec4-b3e3-a76bb5343da3.jpg,Подростки Мутанты Ниндзя Черепашки. Том 3. Тени прошлого,,,Кевин Истмен

https://www.chitai-gorod.ru/product/podrostki-mutanty-nindzya-cherepashki-tom-4-grehi-otcov-2609888,https://content.img-gorod.ru/pim/products/images/5b/14/018ede7e-100c-70ab-815c-84f5af9b5b14.jpg,Подростки Мутанты Ниндзя Черепашки. Том 4. Грехи отцов,,,Кевин Истмен

https://www.chitai-gorod.ru/product/komiks-4-pary-fakultet-dvornikov-m-fedotov-2669708,https://content.img-gorod.ru/pim/products/images/36/66/018ee02a-52bc-7e9c-9334-61cbc5e23666.jpg,Комикс 4 Пары Факультет дворников (м) Федотов,,,Евгений Федотов

https://www.chitai-gorod.ru/product/komiks-ubivashka-18-m-millar-2489940,https://content.img-gorod.ru/pim/products/images/99/07/018edb01-5fc9-7335-b2f4-85abe27b9907.jpg,Комикс Убивашка (18+) (м) Миллар,,,Марк Миллар

https://www.chitai-gorod.ru/product/komiks-ohota-na-vedm-m-2683193,https://content.img-gorod.ru/pim/products/images/4b/35/018ee077-8877-745a-8528-6920ad7d4b35.jpg,Комикс Охота на ведьм (м),,,Роман Котков

https://www.chitai-gorod.ru/product/dedpul-tom-4-martyshkin-trud-2570585,https://content.img-gorod.ru/pim/products/images/a7/32/018edd71-1ba0-77e2-b563-e42fff31a732.jpg,Дэдпул. Том 4. Мартышкин труд,,,Даниэл Уэй

https://www.chitai-gorod.ru/product/podrostki-mutanty-nindzya-cherepashki-monstry-otbrosy-i-bezumcy-2631953,https://content.img-gorod.ru/pim/products/images/3a/f8/018edf2c-0a3f-7464-9baa-09e063503af8.jpg,"Подростки мутанты ниндзя черепашки. Монстры, отбросы и безумцы",,,

https://www.chitai-gorod.ru/product/komiks-soyuzniki-t-2-uslovnyy-refleks-m-devova-2673020,https://content.img-gorod.ru/pim/products/images/df/74/018ee038-f136-7a8d-a919-c4e53480df74.jpg,Комикс Союзники Т. 2 Условный рефлекс (м) Девова,,,Наталия Девова

https://www.chitai-gorod.ru/product/nindzya-gatter-2742713,https://content.img-gorod.ru/pim/products/images/57/26/018ee261-76ce-702e-ab15-ac9441af5726.jpg,Ниндзя Гаттер,,,

https://www.chitai-gorod.ru/product/malenkaya-gora-2742714,https://content.img-gorod.ru/pim/products/images/1c/2d/018ee261-7b5e-7134-b157-96e99af81c2d.jpg,Маленькая Гора,,,

https://www.chitai-gorod.ru/product/doktor-lyucid-2742752,https://content.img-gorod.ru/pim/products/images/75/16/018ee261-e7f5-7c0d-9847-1e584ff97516.jpg,Доктор Люцид,,,Алексей Волков

https://www.chitai-gorod.ru/product/star-trek-tom-6-posle-tmy-2633179,https://content.img-gorod.ru/pim/products/images/7f/f7/018edf36-519b-74f2-96d3-da5ddcdc7ff7.jpg,Star Trek. Том 6: После тьмы,,,Майк Джонсон

https://www.chitai-gorod.ru/product/komiks-neveroyatnye-mstiteli-t-1-poteryannoe-budushchee-m-daggan-2656001,https://content.img-gorod.ru/pim/products/images/63/65/018edfcd-9cda-7a9a-aa8c-7474df6a6365.jpg,Комикс Невероятные Мстители Т. 1 Потерянное будущее (м) Дагган,,,Джерри Дагган

https://www.chitai-gorod.ru/product/e-fz-fanvsel-star-trek-t-7-stolknovenie-u-kitomira-2679165,https://content.img-gorod.ru/pim/products/images/e4/cf/018ee05c-2dcb-7e36-8070-638897b0e4cf.jpg,Э.ФЗ.ФанВсел.Star Trek.Т.7:Столкновение у Китомира,,,Т. Дегтярёва

https://www.chitai-gorod.ru/product/komiks-cherepashki-nindzya-priklyucheniya-kn-1-geroi-v-panciryah-m-vayz-2676660,https://content.img-gorod.ru/pim/products/images/26/61/018ee04c-8350-7ed1-82b3-3aa76a682661.jpg,Комикс Черепашки - Ниндзя Приключения Кн. 1 Герои в панцирях (м) Вайз,,,Дэвид Вайз

https://www.chitai-gorod.ru/product/plod-poznaniya-2718982,https://content.img-gorod.ru/pim/products/images/25/de/018ee194-0d6f-7376-9aa0-abb2dd7425de.jpg,Плод познания,,,Лив Стрёмквист

https://www.chitai-gorod.ru/product/komiks-taynaya-kniga-ch-2-ill-gudkova-mbellum-deorum-secundum-aleshkin-2686510,https://content.img-gorod.ru/pim/products/images/0e/c8/018ee089-cd5c-7710-a51a-8c4c7ae90ec8.jpg,Комикс Тайная книга Ч.2 (илл. Гудкова) (мBellum Deorum Secundum) Алешкин,,,

https://www.chitai-gorod.ru/product/esh-i-zena-protiv-zloveshchih-mertvecov-na-veki-vechnye-i-eshche-denek-2707019,https://content.img-gorod.ru/pim/products/images/2e/7d/018ee13e-2b1e-7a5f-be79-a137a34f2e7d.jpg,Эш и Зена против Зловещих мертвецов. На веки вечные… и еще денек,,,

https://www.chitai-gorod.ru/product/cherepashki-nindzya-priklyucheniya-kniga-3-mezhgalakticheskiy-restling-2704008,https://content.img-gorod.ru/pim/products/images/bd/6f/018ee109-9be4-73cd-bb88-fa3efb3bbd6f.jpg,Черепашки-Ниндзя. Приключения. Книга 3. Межгалактический рестлинг,,,Дин Кларрейн

https://www.chitai-gorod.ru/product/otkroveniya-2632958,https://content.img-gorod.ru/pim/products/images/db/7b/018edf34-86ff-7560-ab4e-9fc37610db7b.jpg,Откровения,,,Джордж Манн

https://www.chitai-gorod.ru/product/voin-legenda-o-temnom-elfe-2712130,https://content.img-gorod.ru/pim/products/images/6f/61/018ee15e-43a4-7b51-9297-127f6f0d6f61.jpg,Воин. Легенда о темном эльфе,,,Роберт Сальваторе

https://www.chitai-gorod.ru/product/chelovek-pauk-drugoy-2663302,https://content.img-gorod.ru/pim/products/images/93/87/018edfff-ef8f-728e-abe1-da72f9d29387.jpg,Человек-Паук. Другой,,,"Питер Дэвид, Джозеф Стражински, Реджинальд Хадлин"

https://www.chitai-gorod.ru/product/istorii-iz-dalekogo-prigoroda-2628052,https://content.img-gorod.ru/pim/products/images/eb/50/018edf0a-5e1d-73a6-b8e4-ebb08e7feb50.jpg,Истории из далекого пригорода,,,Шон Тан

https://www.chitai-gorod.ru/product/vselennaya-dc-rebirth-otryad-samoubiyc-kniga-2-eshche-bolshe-bezumiya-2682846,https://content.img-gorod.ru/pim/products/images/79/6b/018f5cfe-b20e-7ad6-98ba-15c36b67796b.jpg,Вселенная DC. Rebirth. Отряд Самоубийц. Книга 2. Еще больше безумия,,,Роб Уильямс

https://www.chitai-gorod.ru/product/bayki-s-ryleeva-71-2699145,https://content.img-gorod.ru/pim/products/images/cf/e4/018ee0d5-3d85-77cf-9fc3-8145f29dcfe4.jpg,"Байки с Рылеева, 71",,,Денис Оптимисстер

https://www.chitai-gorod.ru/product/skott-piligrim-i-ego-zvezdnyy-chas-tom-6-2518529,https://content.img-gorod.ru/pim/products/images/6b/7b/018edbd5-b958-7142-aa6e-ed1ae48a6b7b.jpg,Скотт Пилигрим и его звёздный час. Том 6,,,Брайан О'Мэлли

https://www.chitai-gorod.ru/product/na-krayu-vselennoy-venoma-2690397,https://content.img-gorod.ru/pim/products/images/39/14/018ee0a0-d10d-75ad-acdf-7648cbba3914.jpg,На краю вселенной Венома,,,"Мэттью Розенберг, Кристофер Хастингс"

https://www.chitai-gorod.ru/product/uilson-2742745,https://content.img-gorod.ru/pim/products/images/14/d6/018ee261-d3cf-7a02-90fb-f1b842aa14d6.jpg,Уилсон,,,Дэниел Клоуз

https://www.chitai-gorod.ru/product/romanga-do-put-russkoy-mangi-katalog-vystavki-15-29-sentyabrya-2018-2667998,https://content.img-gorod.ru/pim/products/images/5e/79/018ee021-572d-7caf-b3bf-baf5c7fb5e79.jpg,Романга-до: путь русской манги. Каталог выставки 15–29 сентября 2018,,,

https://www.chitai-gorod.ru/product/justice-league-volume-1-the-totality-2872525,https://content.img-gorod.ru/pim/products/images/4b/e9/018ee687-ed4f-76c2-bcd0-555c258d4be9.jpg,Justice League. Volume 1: The Totality,,,Скотт Снайдер

https://www.chitai-gorod.ru/product/komiks-rasskazy-o-cherepashkah-nindzya-kn-5-panteon-super-allan-2676664,https://content.img-gorod.ru/pim/products/images/43/b2/018ee04c-8cc2-7cd9-a979-37cf196c43b2.jpg,Комикс Рассказы о Черепашках - Ниндзя Кн. 5 Пантеон (супер) Аллан,,,

https://www.chitai-gorod.ru/product/komplekt-komiksy-mistik-vypuski-1-4-2656701,https://content.img-gorod.ru/pim/products/images/d7/52/018edfd1-9458-7101-9843-d54d6655d752.jpg,Комплект. Комиксы — Мистик. Выпуски 1-4,,,Брайан Вон

https://www.chitai-gorod.ru/product/y-posledniy-muzhchina-kniga-4-2657330,https://content.img-gorod.ru/pim/products/images/e4/88/018f5cd7-0380-72ca-bdce-d54d123ae488.jpg,Y. Последний мужчина. Книга 4,,,Брайан Вон

https://www.chitai-gorod.ru/product/doktor-strendzh-v-ad-i-obratno-2569884,https://content.img-gorod.ru/pim/products/images/43/b6/018edd6c-3779-7730-b109-d2d853a443b6.jpg,Доктор Стрэндж: в Ад и обратно,,,"Брендан Маккарти, Роджер Стэрн"

https://www.chitai-gorod.ru/product/komplekt-komiksov-chubakka-serfer-bibop-rokstedi-i-dedpul-unichtozhayut-vselennuyu-marvel-2651029,https://content.img-gorod.ru/pim/products/images/4e/6a/018edfac-fd13-7470-b2da-af8a6dcc4e6a.jpg,"Комплект комиксов «Чубакка, Сёрфер, Бибоп, Рокстеди и Дэдпул уничтожают Вселенную Марвел»",,,

https://www.chitai-gorod.ru/product/komplekt-komiksov-lendo-miss-marvel-dedpul-i-gromoverzhcy-2651030,https://content.img-gorod.ru/pim/products/images/3b/74/018edfac-fde3-7c65-87fe-7599090d3b74.jpg,"Комплект комиксов ""Лэндо, Мисс Марвел, Дэдпул и Громовержцы""",,,

https://www.chitai-gorod.ru/product/komplekt-komiksov-hodyachie-mertvecy-6-11-tomah-2651031,https://content.img-gorod.ru/pim/products/images/1d/da/018edfac-fe9c-7119-8baa-f4de9bf31dda.jpg,Комплект комиксов «Ходячие Мертвецы 6-11 томах»,,,

https://www.chitai-gorod.ru/product/komplekt-komiksov-dedpul-karnazh-sorvigolova-i-zhenshchina-halk-2651032,https://content.img-gorod.ru/pim/products/images/7e/9c/018edfac-ff55-73fa-a42c-80fd3fdd7e9c.jpg,"Комплект комиксов «Дэдпул, Карнаж, Сорвиголова и Женщина-Халк»",,,

https://www.chitai-gorod.ru/product/komplekt-komiksov-seks-prestupniki-dedpul-i-padenie-veydera-18-2651034,https://content.img-gorod.ru/pim/products/images/d4/fb/018edfad-00cb-7fd3-be57-d74da89dd4fb.jpg,"Комплект комиксов ""Секс-Преступники, Дэдпул и Падение Вейдера (18+)""",,,

https://www.chitai-gorod.ru/product/komplekt-komiksov-lyuk-dedpul-i-rosomaha-2651035,https://content.img-gorod.ru/pim/products/images/13/cd/018edfad-01b4-78a1-9a02-77b753e913cd.jpg,"Комплект комиксов ""Люк, Дэдпул и Росомаха""",,,

https://www.chitai-gorod.ru/product/komplekt-komiksov-zvezdnye-voyny-rosomaha-i-dedpul-2651052,https://content.img-gorod.ru/pim/products/images/3b/bb/018edfad-1d18-7eec-a17c-1474760f3bbb.jpg,"Комплект комиксов ""Звёздные Войны, Росомаха и Дэдпул""",,,
